label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
1,91.95152797,40.97758732,108.4168186,79.05719087,43.40318107,158.928431,108.4223503,107.6861117,105.4933115,161.1358034,11.89831592,14.34618218,12.12983186,13.62284582,2.453532231,31.09230644,12.15620235,12.38356379,3.096424496,6.57637478,45,1,57,30,23,34,57,54,96,138,11,18,3,6,3,9,5,12,10,1,6,11,10,16,14,15,11,6,11,16,8,13,19,16,10,15,14,15,7,62,7,13,10,17,37,26,21,8,9,6,7,14,42,51,2,18,8,5,5,46,13,40,23,7,8,4,7,20,10,3,11,16,9,10,15,40,5,18,20,12,19,50,4,6,15,31,3,40,13,8,3,38,12,32,39,11,16,16,13,9,44,7,5,56,2,15,6,9,5,1,3,11,16,19,16,7,17,10,2,20,2,0,4,9,10,24,16,8,17,10,7,7,51,17,17,5,7,2,27,0,27,0,9,27,17,1,9,2,22,25,0,7,1,4,0,16,0,1,7,2,12,0,12,0,1,6,0,0,5,2,15,11,29,62,38,40,18,15,23,11,19,22,40,31,26,16,11,26,25,22,12,5,20,7,49,19,8,35,39,4,12,8,10,26,6,58,1,6,9,4
1,87.69912527,35.17791391,104.7865711,74.17861406,43.45329046,170.6979154,104.7928496,103.5657629,104.6545876,162.3253018,15.06310565,12.70046656,15.60423776,16.55458416,2.370623142,22.72744708,15.62830017,16.03566782,2.33046161,4.977002668,41,1,53,28,20,21,53,50,96,122,14,7,6,9,2,7,14,16,17,3,13,11,6,3,11,16,7,12,7,24,50,6,24,16,14,5,16,14,20,12,22,17,6,7,3,17,15,23,14,16,5,10,13,25,11,16,6,5,9,7,24,18,76,12,6,4,20,3,25,8,11,19,14,14,6,15,30,35,31,14,16,18,13,15,10,13,11,18,4,11,15,12,16,28,16,12,5,10,9,4,70,7,4,11,4,35,4,10,17,15,2,5,21,20,18,5,7,12,10,1,0,0,0,1,6,1,8,15,11,13,7,4,14,21,25,9,14,16,21,2,42,1,2,4,4,3,4,1,17,9,0,1,0,2,5,4,0,1,9,10,1,0,2,0,6,6,1,0,12,2,20,21,34,52,27,19,22,22,15,26,16,16,35,41,21,28,10,17,17,25,10,9,57,13,30,18,12,5,9,4,10,8,29,8,7,38,15,5,5,9
1,81.83541755,36.42296358,97.84066361,67.71069693,44.96823776,160.574994,97.84097288,96.7044997,105.6072698,158.6771257,11.82592115,9.603845153,12.60912437,12.75806231,2.425487304,18.54012792,12.61028359,12.85794274,2.20209655,4.417617068,39,1,52,29,8,12,52,48,96,133,19,6,3,0,5,9,12,17,18,3,17,13,4,4,10,21,5,9,8,17,5,13,22,12,11,17,23,2,13,21,11,19,11,12,13,10,9,11,3,9,3,15,26,25,12,12,7,6,3,3,29,18,29,3,5,4,26,3,10,10,9,19,5,4,6,8,5,21,36,14,22,35,18,18,12,7,15,4,2,6,16,15,24,22,13,3,5,12,10,8,44,7,1,3,9,28,8,4,12,3,6,5,11,17,4,3,4,8,3,1,0,0,0,0,13,1,6,11,1,7,8,7,2,30,14,10,1,1,28,0,27,0,0,0,4,5,3,0,14,16,0,1,1,0,4,0,0,0,1,3,0,0,1,0,2,5,0,0,4,2,15,16,33,28,39,12,16,23,25,19,17,29,18,15,10,38,12,10,39,29,12,11,13,5,22,14,18,3,16,1,23,2,19,11,8,37,14,9,2,9
0,92.23086473,36.04263046,107.3246387,84.07033972,40.00151328,172.6979617,107.3615874,107.3187091,107.6696726,163.6009389,19.44905001,17.98575727,19.51219418,21.5971667,2.540591564,31.24810342,19.62427549,20.27154965,2.691431848,5.676010361,18,1,25,11,20,14,25,18,99,132,6,8,17,22,31,12,29,21,12,23,57,8,14,19,20,14,15,22,21,12,3,7,16,33,12,19,17,18,11,38,17,27,23,15,14,26,30,9,18,10,8,35,27,34,29,8,16,17,11,24,17,32,19,7,20,32,10,23,11,37,29,22,23,8,45,29,5,15,14,12,19,28,26,21,22,34,16,19,26,36,20,32,13,20,41,19,19,38,11,32,22,15,27,37,9,11,36,19,11,4,30,10,6,27,17,12,2,6,0,7,11,7,3,3,5,8,8,16,6,13,20,14,26,3,14,16,8,15,13,1,15,10,13,13,10,27,9,0,21,24,0,4,12,4,2,0,1,0,7,4,9,5,1,0,2,6,0,2,5,9,13,21,24,41,9,50,5,5,44,33,14,37,39,18,18,32,30,23,18,26,41,12,15,10,30,9,8,43,31,12,12,19,11,24,25,28,15,30,16,26
1,69.03325814,39.93521276,79.31531585,59.96819663,44.96967597,128.3114676,79.3203633,79.52517583,112.6754002,148.6596435,13.18320942,12.87228431,14.39887015,12.32518095,2.900164903,28.69868193,14.42202133,15.06271113,2.967827926,4.810382385,26,1,35,18,18,22,35,29,101,132,21,5,4,2,2,5,11,15,16,4,3,15,7,7,19,22,8,13,8,9,10,16,26,4,10,10,16,15,25,10,9,15,7,10,15,8,3,12,5,4,10,4,22,13,14,3,11,11,8,3,24,26,31,11,17,3,12,9,10,7,5,13,11,3,8,12,14,12,14,15,13,18,14,15,11,9,12,27,4,23,13,16,27,18,12,18,5,2,4,18,23,22,5,5,19,14,6,9,15,14,0,3,7,12,8,1,4,11,0,1,0,0,0,0,24,0,2,2,8,9,1,10,3,17,10,0,9,3,15,0,20,0,0,2,7,0,4,0,18,6,0,0,1,0,7,2,0,1,2,0,0,0,0,0,1,3,0,0,5,0,49,61,24,8,38,5,12,42,12,8,28,13,18,19,21,12,6,7,74,33,3,19,20,15,22,2,18,8,18,12,23,5,10,14,9,17,10,4,10,10
0,75.26390211,33.604564,88.56251589,65.07847368,43.10071232,158.1390477,88.56287648,88.05303698,109.1010138,156.1418201,17.19572678,11.2991803,19.40033315,17.04927412,2.432750712,25.5191156,19.40022138,19.72001313,3.79783961,6.83478085,13,1,18,7,18,20,18,11,97,129,5,11,25,11,8,12,19,10,13,21,75,11,16,11,11,6,9,11,7,25,2,19,17,21,13,4,11,24,12,12,3,10,26,31,21,18,17,18,10,2,11,12,25,15,29,13,5,21,7,5,26,30,21,1,22,14,12,33,20,13,7,13,25,6,22,11,5,31,24,8,21,18,13,16,25,20,10,22,9,19,25,21,18,10,23,17,23,12,10,29,25,16,40,12,14,21,22,20,7,4,7,19,7,12,9,3,2,7,5,6,0,0,0,0,6,1,5,21,4,5,17,1,0,13,5,12,8,32,10,0,10,1,5,1,24,1,4,0,5,6,0,5,3,3,0,3,0,0,8,0,3,0,4,0,1,2,0,4,2,0,24,21,16,17,34,37,23,17,35,27,10,49,34,23,19,17,11,19,23,44,6,9,16,5,23,13,18,29,19,6,21,22,19,32,18,24,8,11,17,20
0,67.40520143,27.61707431,80.02885258,57.81602307,42.91833025,169.4087598,80.04032424,79.2970685,109.8554481,155.2251297,15.62979311,13.61744745,16.52066252,16.53215413,3.174935489,30.61944976,16.56932525,17.36023574,3.286395405,5.24921247,28,1,33,16,18,42,34,31,98,131,30,16,6,13,3,18,34,34,15,2,5,19,15,11,21,26,18,12,11,16,4,19,20,46,15,21,15,37,5,5,15,10,20,24,9,33,10,7,15,18,16,5,9,24,20,10,23,30,16,8,45,25,48,9,25,12,25,7,20,18,8,20,29,10,7,18,24,20,32,23,30,19,19,31,16,14,36,15,5,18,26,23,33,17,12,24,22,8,14,19,40,25,9,10,25,27,16,15,28,16,1,2,8,20,22,0,9,14,7,5,9,3,2,4,33,2,6,4,2,18,7,7,4,37,14,3,24,13,36,6,25,8,6,7,9,0,4,0,21,17,1,2,7,0,6,6,2,0,3,3,1,5,3,1,1,2,0,1,1,1,17,30,48,16,36,16,16,13,41,19,16,34,47,14,11,24,4,38,13,38,7,30,34,20,19,15,41,14,11,26,32,10,23,16,15,26,12,9,11,24
0,97.27573208,43.07044416,112.3327803,88.45571978,40.54625538,158.8667333,112.333023,112.4377346,107.5343254,162.6383429,16.78790175,14.45100054,17.53301849,17.60612914,1.797803848,23.42610652,17.53349137,17.77251368,2.115818351,5.159787769,20,1,28,13,24,12,28,21,96,126,35,10,13,3,6,19,22,33,19,26,4,22,13,12,31,27,19,24,17,42,3,5,22,39,33,25,36,5,22,16,25,30,37,40,4,27,15,31,19,10,23,12,14,45,40,25,4,8,14,8,27,15,12,11,27,15,31,22,26,19,15,25,10,14,26,34,8,36,11,24,36,13,20,20,24,14,26,18,14,27,24,38,35,10,15,26,3,12,15,34,13,32,33,22,5,34,14,18,20,5,9,3,23,22,21,2,10,16,1,3,9,1,0,7,13,7,8,13,10,4,3,2,12,26,12,6,8,5,19,5,33,5,5,10,8,7,12,0,36,42,0,1,1,0,5,21,4,1,2,0,10,0,7,2,0,2,0,1,0,0,33,34,31,15,16,21,21,12,31,26,15,21,22,19,14,36,23,27,25,58,13,15,8,19,37,21,37,18,9,0,22,11,27,17,25,16,23,26,36,18
0,48.73687853,28.17465497,56.36199595,41.63360414,46.17146483,128.0195854,56.38297381,54.62765519,116.0811759,143.1503798,21.43218511,14.44723916,23.83885217,20.19694389,4.245498286,27.18498975,23.89988218,25.89747414,4.541552188,6.44789404,10,1,13,6,15,4,13,8,101,128,10,7,12,19,19,13,5,10,10,11,7,4,9,17,15,6,10,7,14,7,78,29,7,3,3,5,5,64,0,16,7,3,8,1,19,10,3,2,7,60,17,30,18,17,4,13,36,53,4,18,6,17,65,59,2,5,5,2,14,10,38,7,78,0,0,12,107,15,36,2,6,16,2,6,6,30,3,9,4,2,4,9,9,16,26,3,28,40,13,5,33,8,1,6,51,12,6,7,7,124,31,14,17,38,28,11,21,26,14,4,0,0,3,9,17,4,11,26,11,22,23,11,18,29,39,22,10,0,31,0,27,1,7,9,10,28,5,0,33,26,3,7,4,8,3,3,1,0,5,8,1,4,2,0,14,4,6,3,8,7,32,14,13,40,18,22,17,24,25,19,20,33,47,15,17,22,17,20,30,49,52,17,81,8,18,16,7,3,27,85,6,7,11,5,2,22,10,6,11,4
0,89.51457449,41.94327604,104.7839145,77.68050662,43.15382915,153.9107782,104.8076516,104.3759427,106.7913759,159.4630012,14.00865231,11.95344868,14.22683187,16.07175101,3.088297522,21.11718851,14.32091477,14.73671899,2.875833243,4.643770892,31,1,37,26,18,33,37,34,98,138,14,7,9,12,4,12,16,12,17,10,53,15,5,4,12,10,3,8,8,4,37,17,5,23,11,32,12,45,8,14,40,6,13,5,6,22,8,8,11,36,13,30,20,48,4,13,2,34,7,7,32,48,35,16,14,9,9,5,14,5,24,24,51,6,1,22,51,12,30,23,8,23,10,13,10,16,19,26,4,4,19,35,18,47,17,12,29,25,8,5,31,12,7,3,31,16,11,7,19,19,5,13,26,26,11,12,10,13,21,0,0,0,0,0,5,0,18,23,11,29,11,13,3,24,11,19,17,24,21,0,35,0,4,3,12,9,19,0,32,13,0,3,0,1,3,2,0,0,3,1,0,0,3,0,5,6,0,0,3,0,21,18,27,34,22,30,18,16,11,15,21,22,61,30,20,30,13,18,20,20,25,15,26,18,64,9,7,2,14,54,21,15,13,19,7,27,13,2,5,9
0,95.67884496,42.23133807,112.1387831,83.72426477,42.50077798,160.1131784,112.1845547,111.4999313,105.5668322,162.5814351,15.38236934,12.76765073,15.25606847,18.32833962,3.225733052,20.19958954,15.4139182,15.87383771,2.405148159,5.033783348,42,1,52,30,17,51,52,50,96,141,9,6,13,17,8,8,26,14,20,6,8,13,12,4,7,22,16,13,7,25,38,10,7,30,13,10,10,22,13,21,22,7,14,4,17,10,16,20,4,42,6,16,58,23,26,18,9,18,6,14,30,25,35,8,3,17,20,19,8,11,16,15,20,8,27,21,24,27,24,19,22,13,9,27,18,63,4,19,19,10,12,16,21,15,70,7,9,13,12,17,31,11,9,24,20,24,20,14,12,12,18,9,30,22,22,6,5,3,8,19,2,26,8,2,5,12,14,9,5,7,11,7,13,13,13,13,10,14,14,11,31,40,18,6,14,5,13,19,7,20,2,5,4,1,1,4,5,4,2,9,1,4,4,2,2,2,1,14,5,4,22,15,34,28,18,46,17,16,19,20,25,25,40,22,24,27,16,30,25,22,14,6,35,0,23,20,14,30,57,14,26,14,13,25,8,23,16,6,10,18
1,76.66748842,44.10210978,88.51186233,65.8703449,45.50645111,129.9183796,88.51218595,88.64022768,110.6863682,150.8073615,13.43340986,13.13121364,14.18751953,13.23877463,2.879251296,24.24550294,14.18804792,14.86231801,2.459691913,4.111943991,19,1,25,12,24,32,25,18,98,134,10,11,8,1,8,3,12,7,7,10,12,10,18,8,40,19,11,16,12,10,4,4,12,17,5,8,20,7,27,36,8,19,11,7,14,11,19,15,7,2,9,2,14,21,15,21,3,4,11,5,14,38,10,9,5,10,13,20,6,15,3,15,13,8,22,14,6,31,6,9,18,9,7,10,24,10,17,40,8,10,25,34,13,15,7,7,6,1,17,17,10,11,15,9,7,13,17,18,6,2,0,5,7,5,14,0,3,4,2,0,0,0,0,0,9,0,1,6,8,6,3,2,0,7,9,2,16,1,5,0,14,0,0,0,14,0,9,0,20,7,0,0,0,0,3,0,0,0,0,3,0,0,2,0,2,5,0,0,2,0,61,22,19,8,66,6,27,53,15,12,22,10,1,17,13,18,9,33,49,36,2,3,9,10,24,16,16,18,7,1,14,13,6,32,9,11,13,10,10,22
0,78.43579734,33.99191384,92.63116805,67.51315392,43.04108113,163.3791208,92.63677049,92.02899634,107.9821646,157.8738379,15.4997553,11.88610886,16.80739602,15.61883862,2.723026725,22.5414035,16.82245283,17.45259124,2.869260058,4.740129057,11,1,13,3,16,9,13,8,99,127,14,16,16,20,26,20,20,16,9,21,17,16,18,5,26,14,16,17,3,16,1,11,15,30,20,18,20,18,31,25,10,17,24,29,18,15,17,16,5,6,22,6,13,49,19,14,16,12,4,12,27,18,13,6,13,23,15,28,23,24,7,28,27,5,35,32,2,19,11,12,10,28,17,21,17,11,28,20,15,11,14,29,26,25,18,11,8,11,8,20,27,32,28,16,17,20,33,18,18,2,0,9,11,26,11,1,10,4,7,9,0,0,0,2,20,5,1,8,13,6,1,1,5,26,19,11,7,1,37,3,35,1,7,1,5,0,7,0,18,16,1,3,0,9,9,1,0,0,4,4,4,0,3,2,5,5,2,4,4,0,34,27,27,38,38,17,25,13,26,24,15,23,20,16,21,30,12,22,40,32,7,19,4,8,44,13,10,22,14,5,18,23,20,15,23,29,14,18,23,26
1,68.42120539,26.42713424,84.10244336,53.6495286,46.10670319,176.5025865,84.16929266,82.17120786,105.7828027,157.0839232,15.01627064,12.14102633,15.96128422,16.12834889,3.423070479,23.43152955,16.20721347,16.69786901,3.283547113,5.15949433,22,1,30,12,19,49,30,23,93,138,13,5,5,17,2,6,12,23,5,5,18,3,7,12,10,16,4,8,8,5,49,61,8,12,12,13,3,69,8,5,6,6,7,12,15,12,3,7,6,42,8,36,29,35,3,11,11,18,11,11,10,44,70,24,3,3,10,3,16,13,23,8,75,11,4,12,51,6,62,6,10,36,6,8,6,14,8,16,5,5,14,31,11,31,23,9,29,32,13,4,60,4,1,6,27,11,8,5,11,47,6,10,49,43,8,2,4,7,36,12,0,0,1,1,4,1,19,27,24,7,22,9,2,11,11,8,41,86,6,0,14,1,14,0,15,0,18,0,19,4,0,15,2,3,2,2,1,0,8,7,0,0,1,0,25,2,0,0,2,2,16,24,32,17,10,28,10,14,24,20,30,24,106,13,21,20,10,16,27,21,32,16,46,3,35,11,8,1,21,47,6,5,20,37,8,47,12,4,1,7
0,76.36291793,32.47805239,90.99274491,64.36146473,43.87623889,164.6649595,91.0184779,90.11615224,107.3260547,157.7059701,14.2465912,10.88726393,15.28806829,15.09655048,2.514495967,21.06186402,15.38680716,15.77666606,2.870803675,5.151562884,21,4,26,17,20,35,26,20,99,133,3,1,11,29,8,5,3,2,9,10,23,2,9,5,8,5,1,15,10,6,18,6,6,7,6,6,6,13,6,19,16,6,7,4,24,0,7,11,6,16,5,19,42,45,6,2,5,7,5,21,7,40,26,3,4,1,8,14,4,9,19,10,21,9,13,23,9,12,18,6,2,32,5,9,8,42,2,34,7,12,7,39,8,37,35,8,9,22,2,13,37,7,7,21,8,5,4,3,6,8,14,13,11,22,26,6,12,18,2,10,6,1,1,6,12,2,10,4,16,17,5,14,14,14,11,4,11,14,12,1,7,4,3,22,31,19,12,0,31,21,0,3,10,9,2,4,0,5,9,1,2,3,4,0,1,10,0,0,5,3,17,27,17,21,9,42,10,11,18,28,17,34,41,58,17,25,24,24,16,43,21,3,10,3,38,3,9,21,31,17,6,2,4,34,6,43,2,6,10,9
1,72.38834301,29.28806684,88.21009584,57.77857982,45.86125902,169.9720981,88.2190598,86.57319376,105.7253066,157.5258324,12.2508882,9.840092826,13.90072311,12.46014948,2.459379751,24.92425703,13.93448238,14.08359833,3.247128201,5.997267526,29,2,28,21,18,44,32,27,96,136,28,8,1,6,8,6,16,14,8,4,26,7,11,14,21,40,4,6,4,14,96,42,15,9,5,7,6,32,4,12,14,6,4,9,36,9,0,3,5,29,6,11,28,23,5,5,7,14,3,3,5,10,182,42,5,3,6,3,9,0,6,2,31,1,1,4,142,14,102,4,6,23,1,4,1,27,9,4,0,5,3,3,7,35,33,3,12,9,7,3,100,5,2,2,14,14,1,4,5,114,0,8,8,8,22,8,44,33,8,7,0,0,1,3,68,0,10,9,4,36,11,5,2,53,37,4,0,0,97,0,50,0,2,3,7,1,12,0,24,14,0,12,4,10,13,1,1,1,6,11,1,1,3,1,13,6,0,0,16,3,6,41,57,92,10,3,4,2,49,16,14,45,32,7,8,18,12,21,14,26,8,11,164,7,18,6,9,1,20,46,7,7,9,2,3,41,3,0,5,3
0,89.56500121,38.88085215,105.5652619,77.46359424,42.8664981,162.9891366,105.6189402,104.866459,106.0147213,161.1194648,16.16147445,15.45606422,16.1877682,18.3358774,3.116275368,26.88718499,16.32655341,16.94621709,3.154659845,5.374919176,15,1,20,7,17,11,20,14,96,131,17,14,13,28,11,25,33,9,22,6,16,12,16,14,19,32,14,14,10,6,11,66,11,30,13,8,20,36,18,14,7,9,12,3,33,11,6,29,18,37,6,22,32,26,23,7,3,9,21,18,14,17,99,11,40,9,2,33,3,15,16,11,24,20,16,22,30,12,59,19,15,51,16,14,18,46,9,9,11,31,8,10,16,32,38,27,8,16,11,43,92,12,25,21,13,6,6,13,2,20,8,19,34,48,17,2,5,15,10,10,31,0,0,6,8,9,5,17,24,6,2,4,28,17,21,15,10,26,31,1,30,12,9,17,31,4,10,0,28,19,0,9,7,8,2,1,4,3,5,9,0,17,1,0,11,10,0,0,3,3,21,24,37,29,37,8,25,14,44,23,16,24,37,23,16,30,20,22,30,20,13,6,56,21,23,7,19,32,36,23,9,15,2,6,33,59,3,25,14,12
0,99.75751272,52.35089486,113.7450375,90.41477497,41.48206954,139.3661902,113.9790099,114.295839,108.5804642,158.8607834,16.75753611,15.99100304,15.8722264,20.30327953,4.05448523,21.09610758,16.62224762,16.74460856,3.50765959,4.895230291,30,2,37,24,18,35,37,33,97,139,16,11,20,4,9,17,9,12,20,22,3,7,11,12,23,13,16,16,13,16,8,73,9,15,5,17,16,26,10,14,19,14,9,7,74,13,18,11,12,32,18,44,41,28,8,2,0,1,3,26,4,31,120,5,11,2,3,21,3,8,42,7,14,9,24,20,23,9,53,9,5,82,5,8,17,34,7,14,22,15,2,12,5,37,47,7,12,44,4,12,117,16,12,19,3,3,5,10,1,22,8,23,40,55,32,13,1,2,25,19,0,0,1,1,8,1,26,14,7,5,4,13,10,4,2,13,27,117,13,0,9,0,3,4,22,12,15,0,20,10,0,5,2,9,2,4,1,0,5,14,0,0,1,0,5,3,0,0,10,3,41,12,19,24,38,21,16,25,8,18,18,19,82,30,15,19,10,22,21,29,34,2,76,5,26,1,4,17,28,11,3,9,3,15,8,89,5,16,19,13
1,59.06859615,33.74764642,68.21185217,50.79202861,45.38470477,131.5794601,68.21414228,67.78920264,113.9314321,146.5519449,14.61460962,12.36751938,15.38178192,14.6435418,2.489641868,23.34364341,15.38933267,16.60604839,2.301495674,3.488160068,17,1,23,9,19,35,23,16,101,132,38,14,4,2,14,12,17,23,11,2,42,23,8,3,10,12,6,4,5,27,11,42,7,14,8,20,5,9,8,34,32,9,10,10,26,14,14,10,16,8,17,19,28,17,5,18,13,11,5,1,38,40,57,20,7,5,17,4,29,2,9,13,14,3,5,4,13,24,67,13,12,19,16,10,3,18,25,41,12,5,15,44,35,25,21,10,10,17,12,6,41,23,2,2,4,39,4,18,23,18,0,16,23,36,36,6,8,14,4,0,0,0,0,0,24,0,2,16,14,4,3,16,1,25,14,11,10,6,29,0,34,0,0,0,17,1,21,0,28,22,0,6,0,4,0,0,0,0,4,8,0,0,3,0,8,4,2,0,8,0,43,12,23,22,47,26,17,36,24,2,13,15,9,38,11,30,13,20,62,37,11,22,45,17,13,21,20,1,17,16,32,2,31,53,8,21,6,3,10,4
1,81.39050042,34.36609282,99.50400011,63.79324277,46.63917152,167.8910172,99.50444307,97.45428065,102.9785363,159.9484684,11.39575983,10.499933,12.26474139,11.50793026,1.92533788,21.39213222,12.26668319,12.4301748,2.136279168,4.158689068,42,1,56,25,24,44,56,52,94,140,6,7,26,18,4,3,6,2,4,6,9,3,12,4,4,8,21,6,6,10,26,27,6,18,10,5,10,26,9,13,4,18,14,12,12,9,15,12,18,10,4,12,41,43,5,11,7,4,6,17,15,24,45,18,10,9,10,12,5,15,10,8,17,10,27,22,17,9,32,17,6,27,4,13,8,30,4,27,13,6,12,33,16,25,34,8,11,11,11,7,54,8,9,18,5,7,13,6,8,12,5,7,15,12,22,4,6,11,2,8,0,0,1,11,15,4,0,12,14,19,10,7,13,37,9,5,9,14,33,1,32,0,8,6,14,1,13,0,16,28,0,0,0,3,3,7,1,0,4,0,4,0,0,0,1,4,0,0,8,2,27,8,25,39,27,32,24,26,15,17,18,20,35,52,15,25,6,15,12,44,10,10,30,13,38,12,10,16,33,9,15,11,5,22,9,42,12,3,4,10
0,74.13695747,38.20018912,86.22928742,64.15262933,44.1430345,144.6109777,86.29850611,85.8785487,110.4619293,152.7703344,20.74749693,16.08433663,22.19265539,20.99660267,3.64396675,26.52147779,22.39253683,23.34716474,3.674583074,6.035785573,4,1,7,5,18,7,7,3,99,119,5,11,43,32,38,15,33,20,7,74,56,7,22,11,20,20,24,36,12,5,22,21,7,4,13,33,22,35,14,34,35,11,5,18,36,9,13,24,12,49,18,36,20,36,49,6,18,15,11,34,4,29,89,23,17,23,0,47,4,9,29,7,29,6,17,42,53,5,51,5,5,43,6,2,12,35,22,21,36,47,7,23,3,23,29,12,12,45,7,45,69,16,34,62,15,3,8,14,5,60,38,18,49,32,35,9,15,5,19,15,33,5,2,28,17,23,20,27,19,12,10,16,42,14,24,28,21,24,26,8,31,10,22,37,17,16,10,13,56,27,11,14,11,7,8,6,4,14,14,3,13,11,6,15,4,9,5,4,12,13,11,33,27,59,13,4,8,11,49,22,8,28,45,13,29,11,52,14,13,50,41,12,89,10,43,6,5,66,26,21,2,16,4,19,25,37,5,20,25,16
0,82.92198233,35.36154552,97.91168929,71.64109417,42.90875667,164.1718758,97.91168929,97.13223493,107.1720058,159.4285229,20.063561,13.4791731,21.80190859,20.88082796,2.876898121,23.86075753,21.80190859,22.34177127,3.753723716,6.671200147,14,1,17,8,31,16,17,10,97,133,9,3,40,22,15,2,11,17,14,26,26,15,8,10,8,7,26,27,25,8,24,83,0,12,2,39,18,33,5,15,4,3,5,4,40,5,2,2,3,46,50,16,33,41,19,2,21,14,3,17,12,18,86,19,7,13,4,29,12,7,37,5,15,4,21,32,22,9,44,17,14,55,9,7,10,41,37,13,5,20,4,31,13,18,30,11,6,39,5,20,76,52,15,25,17,10,12,8,5,36,23,12,10,28,17,10,4,12,39,3,16,10,1,20,13,10,24,10,9,17,3,11,23,9,35,9,8,3,37,22,26,17,3,25,27,47,7,11,26,10,2,2,11,6,7,30,0,5,2,0,12,11,5,5,0,6,0,3,6,4,16,11,20,77,39,19,14,14,21,26,27,41,38,13,15,12,48,7,17,25,29,26,64,8,39,3,6,31,25,10,9,9,15,14,14,66,3,10,36,6
1,72.32218505,39.66884107,83.66762591,62.53737505,44.58837616,137.6648041,83.69112578,83.62972209,111.3151636,150.8562299,17.45058405,16.41667856,17.94448227,18.15681954,2.749902675,31.40473617,18.02724757,19.15771312,3.174881072,4.913985241,22,1,31,12,21,22,31,25,98,132,22,13,5,5,8,12,20,38,16,6,7,34,16,13,11,25,6,9,9,17,12,11,25,20,19,16,13,53,9,19,33,14,20,15,5,14,17,26,12,22,14,5,36,29,4,14,21,25,10,12,25,25,43,30,15,6,27,11,19,15,9,14,52,20,9,11,49,15,24,22,16,11,18,19,14,26,15,24,16,6,18,26,23,22,36,16,19,7,19,15,32,11,4,8,42,21,12,5,19,50,2,22,15,13,10,4,21,26,8,5,0,0,0,0,18,0,5,5,14,34,2,5,2,21,34,5,23,20,26,2,53,0,0,0,8,1,12,1,12,11,0,4,0,3,8,4,0,0,4,4,1,0,3,0,4,6,0,0,7,3,15,21,39,42,31,27,24,27,22,27,14,10,25,23,17,30,9,22,42,33,11,23,49,14,24,17,24,10,37,31,20,7,18,21,7,21,15,12,9,15
